timestamp,latitude,longitude,altitude
"2025-05-18 23:20:23 +0000",37.425171333595046,-122.16091310880856,24.168393111787736
"2025-05-18 23:20:37 +0000",37.425098764020355,-122.16115046864054,21.26936648134142
"2025-05-18 23:20:40 +0000",37.42491275193547,-122.16133310868425,22.11787331290543
"2025-05-18 23:20:41 +0000",37.42505405677547,-122.16115359544862,22.46118204202503
"2025-05-18 23:20:43 +0000",37.42527531518119,-122.1611670724042,22.890697356313467
"2025-05-18 23:21:06 +0000",37.42526845322286,-122.16071392956795,23.331111965700984
"2025-05-18 23:21:15 +0000",37.42547222246081,-122.16072405005337,22.537485968321562
"2025-05-18 23:21:18 +0000",37.425676244962084,-122.16075212648065,22.41134052723646
"2025-05-18 23:21:26 +0000",37.425813011941926,-122.16092623536574,22.702918455004692
"2025-05-18 23:21:30 +0000",37.425842021460944,-122.16056663229476,22.924920996651053
"2025-05-18 23:21:31 +0000",37.42568432312432,-122.16053451802132,22.39132066629827
"2025-05-18 23:21:32 +0000",37.4256185973131,-122.16056170486263,22.255781640298665
"2025-05-18 23:21:36 +0000",37.4253715542684,-122.16062620863084,22.46040419023484
"2025-05-18 23:28:33 +0000",37.42532268161302,-122.16086244030959,21.465106215327978
"2025-05-18 23:29:28 +0000",37.42514029685314,-122.1608527724289,21.38206144515425
"2025-05-18 23:30:00 +0000",37.425308287613134,-122.16075917345624,23.056658467277884
"2025-05-19 00:23:58 +0000",37.42551662347069,-122.160734614506,22.993217285722494
"2025-05-19 00:24:18 +0000",37.425317374618615,-122.16076689504601,22.803160870447755
"2025-05-19 00:26:08 +0000",37.425410042085794,-122.1605382711429,21.66218061093241
"2025-05-19 00:26:21 +0000",37.42552738670812,-122.16071242651664,22.395530870184302
"2025-05-19 00:26:22 +0000",37.42521269944462,-122.16079085785235,22.55031479615718
"2025-05-19 00:26:41 +0000",37.42531853407439,-122.16091220800024,26.883897235240124
"2025-05-19 00:26:53 +0000",37.425907515165285,-122.16093560758328,22.869906588457525
"2025-05-19 00:27:01 +0000",37.42535201139539,-122.1610521916401,23.023451616987586
"2025-05-19 00:27:04 +0000",37.425329418759055,-122.1607496435032,23.265744399279356
"2025-05-19 00:37:48 +0000",37.425312961121776,-122.16580556225216,35.837996402255484
"2025-05-19 00:37:50 +0000",37.425312961121776,-122.16580556225216,35.837996402255484
"2025-05-19 00:37:50 +0000",37.42528897018789,-122.16633071596301,35.83747571828832
"2025-05-19 00:37:59 +0000",37.425319782983905,-122.16660938823337,29.114964460521854
"2025-05-19 00:38:06 +0000",37.425279419076794,-122.16684171087385,28.7233765181154
"2025-05-19 00:38:15 +0000",37.42525573971928,-122.16708276086,28.29560935217887
"2025-05-19 00:38:21 +0000",37.4252835846729,-122.16731980342539,27.518117587082088
"2025-05-19 00:38:28 +0000",37.42535155987565,-122.16755455550691,28.053040106780827
"2025-05-19 00:43:15 +0000",37.42238714727912,-122.17158139221397,40.027043789203766
"2025-05-19 00:43:20 +0000",37.42219653447739,-122.17170627226001,40.460516368421615
"2025-05-19 00:43:39 +0000",37.42201825420858,-122.17166974491198,42.77721083071083
"2025-05-19 00:44:46 +0000",37.421902902886096,-122.17185980509157,44.09321431349963
"2025-05-19 00:45:35 +0000",37.42201237310387,-122.17204422990133,42.745141725987196
"2025-05-19 00:46:23 +0000",37.421961584271806,-122.1718029916792,42.96293425746262
"2025-05-19 00:46:39 +0000",37.4220078274043,-122.17156304020138,44.02602697722614
"2025-05-19 00:47:07 +0000",37.42180839126936,-122.17161305269622,45.097359475679696
"2025-05-19 00:55:14 +0000",37.42197830741449,-122.17170427423132,43.31449520215392
"2025-05-19 00:56:00 +0000",37.42204260805184,-122.1719356211065,42.45001002307981
"2025-05-19 00:56:19 +0000",37.42222654200726,-122.17191759256876,40.69392668362707
"2025-05-19 00:56:33 +0000",37.42216977251065,-122.17215861321046,41.123684911988676
"2025-05-19 00:56:38 +0000",37.42235189122867,-122.17210997359166,41.30222382210195
"2025-05-19 00:56:53 +0000",37.422510434322454,-122.17198488667144,39.10557611938566
"2025-05-19 01:01:35 +0000",37.42482040138406,-122.169574087512,28.653565369440155
"2025-05-19 01:02:28 +0000",37.42632590849669,-122.16857403253155,34.72035312250948
"2025-05-19 01:02:28 +0000",37.42719890250586,-122.16799413312755,35.72726439895173
"2025-05-19 01:02:59 +0000",37.42702320865856,-122.1680579791271,26.049230395816267
"2025-05-19 01:03:15 +0000",37.42688253765549,-122.16790730600053,26.225281610153615
"2025-05-19 01:03:34 +0000",37.42693725726381,-122.16796897031831,30.494738429147382
"2025-05-19 01:04:37 +0000",37.426814914252134,-122.16779581293883,26.30512518528849
"2025-05-19 01:04:51 +0000",37.42703261662634,-122.16815216139997,30.715544121339917
"2025-05-19 01:05:50 +0000",37.42702514767099,-122.16799092697875,41.37643646438225
"2025-05-19 01:06:04 +0000",37.426827203376924,-122.1679127813799,26.373802811838686
"2025-05-19 01:06:05 +0000",37.427035330478915,-122.16774763507745,25.952230107039213
"2025-05-19 01:33:36 +0000",37.42610123220059,-122.16790619702391,25.62427636794746
"2025-05-19 01:33:41 +0000",37.42677598321618,-122.1678686826251,27.329995695501566
"2025-05-19 03:01:47 +0000",37.426985213616284,-122.16783005479012,26.23291626945138
"2025-05-19 03:02:08 +0000",37.42702564213644,-122.16809258609693,25.952569688670337
"2025-05-19 03:02:11 +0000",37.42709950686525,-122.16831479463714,26.047359755262733
"2025-05-19 03:02:13 +0000",37.42698858164588,-122.16807987076866,25.966235022060573
"2025-05-19 03:02:25 +0000",37.42722066358909,-122.1687263011963,25.294455597177148
"2025-05-19 03:02:27 +0000",37.42750886591857,-122.16877238273327,25.85640688147396
"2025-05-19 03:02:39 +0000",37.42721742836185,-122.16870168131454,25.732157822698355
"2025-05-19 03:02:52 +0000",37.42721742836185,-122.16870168131454,25.732157822698355
"2025-05-19 03:02:56 +0000",37.42704432371909,-122.16813588416035,25.675791719928384
"2025-05-19 03:06:03 +0000",37.42684094959499,-122.16801266973317,26.249113585799932
"2025-05-19 03:06:45 +0000",37.42703490261745,-122.1679563123172,26.45468762051314
"2025-05-19 04:34:05 +0000",37.42704394198163,-122.16772887848275,26.67219335306436
"2025-05-19 04:34:42 +0000",37.42692798300218,-122.16737514496715,26.75927124544978
"2025-05-19 04:35:40 +0000",37.427075337878314,-122.16814046660629,41.42989883422852
"2025-05-19 04:35:42 +0000",37.42704270070539,-122.16804471259773,41.38331114788819
"2025-05-19 04:39:58 +0000",37.427230748325165,-122.16802702660014,25.353985742665827
"2025-05-19 04:40:35 +0000",37.42731726849346,-122.16781651818498,24.843994425609708
"2025-05-19 04:40:40 +0000",37.427281672915704,-122.16757917665096,24.770164661109447
"2025-05-19 04:40:45 +0000",37.42720583102876,-122.16731652568201,24.71422961447388
"2025-05-19 04:40:49 +0000",37.42716386893968,-122.16709591697966,24.535163269378245
"2025-05-19 04:40:54 +0000",37.42711083932927,-122.16682369194403,24.6163561437279
"2025-05-19 04:40:58 +0000",37.4270754991756,-122.16659778707458,25.030031190253794
"2025-05-19 04:41:02 +0000",37.42703142386666,-122.1663445325952,24.07092965580523
"2025-05-19 04:41:06 +0000",37.426976744683955,-122.16609643793731,23.837510066106915
"2025-05-19 04:41:11 +0000",37.4268718774912,-122.1658513760085,23.86551921069622
"2025-05-19 04:41:15 +0000",37.42674415595191,-122.16568879255568,24.446164920926094
"2025-05-19 04:41:20 +0000",37.42665877786131,-122.1654331032181,24.945593863725662
"2025-05-19 04:41:25 +0000",37.426608709101004,-122.16516442192004,24.695095317438245
"2025-05-19 04:41:30 +0000",37.42655363882739,-122.16491634197465,24.44898288231343
"2025-05-19 04:41:35 +0000",37.42649773868587,-122.1646499348298,24.758750080130994
"2025-05-19 04:41:40 +0000",37.4264884765583,-122.1643852828622,23.406557026319206
"2025-05-19 04:41:45 +0000",37.426542135365885,-122.16414910986043,23.10037034098059
"2025-05-19 04:42:11 +0000",37.426309732107185,-122.1628746816539,24.88575363416441
"2025-05-19 04:42:18 +0000",37.42613967573704,-122.16282772014566,26.193905676767216
"2025-05-19 04:42:22 +0000",37.426066770787045,-122.1626199194124,26.320419757178758
"2025-05-19 04:42:27 +0000",37.42593316642091,-122.16244443763553,25.310936798341572
"2025-05-19 04:42:31 +0000",37.42570821044594,-122.16242116643257,25.74585247039795
"2025-05-19 04:42:37 +0000",37.42554266167893,-122.1622896408048,26.22361505497247
"2025-05-19 04:42:44 +0000",37.425433520307905,-122.16208426771752,28.102308927103877
"2025-05-19 04:42:49 +0000",37.425417638595434,-122.16183734574804,26.525441825389862
"2025-05-19 04:42:56 +0000",37.42535411336871,-122.16159536332673,25.16639955341816
"2025-05-19 16:13:54 +0000",37.42527577216535,-122.1607644558976,28.42974445165764
"2025-05-19 16:35:52 +0000",37.42529620813607,-122.16099284860114,22.906100095249712
"2025-05-19 16:36:01 +0000",37.425333241590955,-122.16123224635813,22.35617434605956
"2025-05-19 16:36:07 +0000",37.42555713725265,-122.16126586383672,21.12232337333262
"2025-05-19 16:36:13 +0000",37.42573626467722,-122.1612097010269,21.512837258167565
"2025-05-19 16:36:19 +0000",37.42592847300416,-122.16113453543082,22.71993353869766
"2025-05-19 16:36:22 +0000",37.426106536422196,-122.16107084682446,22.63981857802719
"2025-05-19 16:36:26 +0000",37.42628368490368,-122.16100552895695,22.51000656094402
"2025-05-19 16:36:30 +0000",37.426469158222865,-122.16095761210174,22.752926322631538
"2025-05-19 16:36:34 +0000",37.42664840396429,-122.16088888480421,22.338963581249118
"2025-05-19 16:36:39 +0000",37.426857487050974,-122.16085823744443,22.09327067155391
"2025-05-19 16:39:51 +0000",37.428597973923296,-122.1685091182104,28.08505110940871
"2025-05-19 16:39:51 +0000",37.428597973923296,-122.1685091182104,28.08505110940871
"2025-05-19 16:39:55 +0000",37.42877835326391,-122.16872193577528,23.68679291793927
"2025-05-19 16:40:01 +0000",37.428839696703726,-122.16898319515059,26.268026997417067
"2025-05-19 16:40:06 +0000",37.42888697436088,-122.1692118392159,26.913897402030337
"2025-05-19 16:40:11 +0000",37.42893962602884,-122.16943808401949,26.69286003150046
"2025-05-19 16:40:16 +0000",37.428979980833795,-122.16966822057037,26.92724720388651
"2025-05-19 16:40:21 +0000",37.429028605968554,-122.16988898032675,26.769296823069453
"2025-05-19 16:40:26 +0000",37.42907881879949,-122.17014011406067,26.76115219760686
"2025-05-19 16:40:31 +0000",37.42912746060122,-122.17039466626782,26.660612743347883
"2025-05-19 16:40:36 +0000",37.42918268528867,-122.17064627562519,26.714141810312867
"2025-05-19 17:31:22 +0000",37.42756342077771,-122.16249478072287,25.318249797231985
"2025-05-19 17:31:22 +0000",37.42756342077771,-122.16249478072287,25.318249797231985
"2025-05-19 17:31:26 +0000",37.42743774054193,-122.16208716445502,22.185689094411828
"2025-05-19 17:31:29 +0000",37.427325552988435,-122.16188014294595,22.678779276741587
"2025-05-19 17:31:33 +0000",37.42724188464188,-122.16164961531949,22.635805360719413
"2025-05-19 17:31:37 +0000",37.42719077487504,-122.16140248365211,22.04350419560977
"2025-05-19 17:31:41 +0000",37.42713854258643,-122.16114921648382,21.89447624888271
"2025-05-19 17:31:45 +0000",37.42707450417637,-122.16091907187062,20.697112014517188
"2025-05-19 17:31:52 +0000",37.42688705745596,-122.16080973567296,21.29386714939028
"2025-05-19 17:31:57 +0000",37.42670122622415,-122.16087786295867,21.198115195147693
"2025-05-19 17:32:04 +0000",37.42650657426141,-122.16093357464398,20.325321241281927
"2025-05-19 17:32:08 +0000",37.42632600531142,-122.16098843193774,21.482586978003383
"2025-05-19 18:18:23 +0000",37.42512894125734,-122.16768837819706,28.78916591452294
"2025-05-19 18:18:24 +0000",37.42512338300058,-122.16768982395637,28.78916591452294
"2025-05-19 18:18:30 +0000",37.425191815909976,-122.16805709920214,28.45103008164865
"2025-05-19 18:18:34 +0000",37.425061886346896,-122.16825524227072,29.213620882016727
"2025-05-19 18:18:38 +0000",37.425162493142146,-122.16845634652877,31.860601930105123
"2025-05-19 18:18:42 +0000",37.425235249404906,-122.16867558315194,30.37770399171859
"2025-05-19 18:18:48 +0000",37.42534202831654,-122.16891208495784,29.781331725418568
"2025-05-19 19:33:40 +0000",37.42627816499274,-122.16940511471762,32.028150185582554
"2025-05-19 19:33:47 +0000",37.42627816499274,-122.16940511471762,32.028150185582554
"2025-05-19 19:33:57 +0000",37.42611445037042,-122.16929694244097,26.8123201680057
"2025-05-19 19:35:01 +0000",37.42621935263188,-122.1694935519234,27.064782473258674
"2025-05-19 19:35:14 +0000",37.42625188086945,-122.1697376857447,27.276254205964506
"2025-05-19 19:35:21 +0000",37.42632562551935,-122.16997810831944,27.63466254249215
"2025-05-19 19:35:27 +0000",37.42636553674996,-122.1702019297173,28.042224039323628
"2025-05-19 19:35:33 +0000",37.42642158367455,-122.17044352897275,28.80449882429093
"2025-05-19 19:35:39 +0000",37.42644653283025,-122.1706730230021,28.074141691438854
"2025-05-19 19:35:45 +0000",37.42651106319265,-122.17092066659565,27.67617537267506
"2025-05-19 19:35:50 +0000",37.42657450085761,-122.17115004680863,26.82803024444729
"2025-05-19 19:35:55 +0000",37.42662524799751,-122.17141318528616,27.01544201001525
"2025-05-19 19:35:59 +0000",37.42667729084652,-122.17163995998666,28.133510299026966
"2025-05-19 19:36:04 +0000",37.42672640868702,-122.17188870766583,29.24351003393531
"2025-05-19 19:36:09 +0000",37.426772103445536,-122.17214742220224,30.24424383137375
"2025-05-19 19:36:14 +0000",37.42688670580845,-122.17233642712544,31.090140531770885
"2025-05-19 20:38:58 +0000",37.43050981874581,-122.17278602258851,29.04684117933903
"2025-05-19 20:38:59 +0000",37.43050981874581,-122.17278602258851,29.04684117933903
"2025-05-19 20:39:02 +0000",37.4307333114066,-122.17288347299058,29.04684117933903
"2025-05-19 20:39:08 +0000",37.430901465946015,-122.17278248522952,27.258436074457784
"2025-05-19 20:39:12 +0000",37.43107810373926,-122.17267467941691,26.134825078449673
"2025-05-19 20:39:16 +0000",37.431268627680836,-122.17247454531747,25.97098422329873
"2025-05-19 20:39:19 +0000",37.43146011565249,-122.17252190675876,26.73504319321364
"2025-05-19 20:39:23 +0000",37.43166756900766,-122.1724503168348,27.97727018687874
"2025-05-19 20:39:27 +0000",37.43185036760713,-122.17239409104319,28.068135797977448
"2025-05-19 20:39:32 +0000",37.43205130744842,-122.17239053739354,28.54465391393751
"2025-05-20 03:43:28 +0000",37.42706248308274,-122.16687417352932,27.10684117933903
"2025-05-20 03:43:34 +0000",37.42722125384445,-122.16723230536263,25.943422996262832
"2025-05-20 03:43:40 +0000",37.42724959485962,-122.16748321729779,27.373108293415974
"2025-05-20 03:43:45 +0000",37.42725410327436,-122.16771216855498,28.214076378382742
"2025-05-20 03:43:51 +0000",37.42729214398348,-122.16794724980798,27.50514553487301
"2025-05-20 03:44:01 +0000",37.427375455022535,-122.16819008951936,25.715427582152188
"2025-05-20 03:44:07 +0000",37.42743386128611,-122.16841249471935,28.09982498269528
"2025-05-20 03:48:23 +0000",37.429242595132806,-122.17353095648004,25.839056956768037
"2025-05-20 03:53:25 +0000",37.429028465898746,-122.17439396062197,25.839056956768037
"2025-05-20 04:08:14 +0000",37.42912082520084,-122.17435880697343,25.839056956768037
